date_key,full_date,day_of_week,day_num_in_month,day_num_overall,day_name,day_abbrev,weekday_flag,week_num_in_year,week_num_overall,week_begin_date,week_begin_date_key,month,month_num_overall,month_name,month_abbrev,quarter,year,yearmo,fiscal_month,fiscal_quarter,fiscal_year,month_end_flag,same_day_year_ago
20210614,6/14/2021,1,14,1992,Monday,Mon,True,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/14/2020
20210615,6/15/2021,2,15,1993,Tuesday,Tue,True,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/15/2020
20210616,6/16/2021,3,16,1994,Wednesday,Wed,True,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/16/2020
20210617,6/17/2021,4,17,1995,Thursday,Thu,True,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/17/2020
20210618,6/18/2021,5,18,1996,Friday,Fri,True,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/18/2020
20210619,6/19/2021,6,19,1997,Saturday,Sat,False,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/19/2020
20210620,6/20/2021,7,20,1998,Sunday,Sun,False,25,290,6/14/2021,20210614,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/20/2020
20210621,6/21/2021,1,21,1999,Monday,Mon,True,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/21/2020
20210622,6/22/2021,2,22,2000,Tuesday,Tue,True,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/22/2020
20210623,6/23/2021,3,23,2001,Wednesday,Wed,True,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/23/2020
20210624,6/24/2021,4,24,2002,Thursday,Thu,True,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/24/2020
20210625,6/25/2021,5,25,2003,Friday,Fri,True,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/25/2020
20210626,6/26/2021,6,26,2004,Saturday,Sat,False,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/26/2020
20210627,6/27/2021,7,27,2005,Sunday,Sun,False,26,291,6/21/2021,20210621,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/27/2020
20210628,6/28/2021,1,28,2006,Monday,Mon,True,27,292,6/28/2021,20210628,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/28/2020
20210629,6/29/2021,2,29,2007,Tuesday,Tue,True,27,292,6/28/2021,20210628,6,66,June,Jun,2,2021,202106,12,4,2021,False,6/29/2020
20210630,6/30/2021,3,30,2008,Wednesday,Wed,True,27,292,6/28/2021,20210628,6,66,June,Jun,2,2021,202106,12,4,2021,True,6/30/2020
20210701,7/1/2021,4,1,2009,Thursday,Thu,True,27,292,6/28/2021,20210628,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/1/2020
20210702,7/2/2021,5,2,2010,Friday,Fri,True,27,292,6/28/2021,20210628,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/2/2020
20210703,7/3/2021,6,3,2011,Saturday,Sat,False,27,292,6/28/2021,20210628,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/3/2020
20210704,7/4/2021,7,4,2012,Sunday,Sun,False,27,292,6/28/2021,20210628,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/4/2020
20210705,7/5/2021,1,5,2013,Monday,Mon,True,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/5/2020
20210706,7/6/2021,2,6,2014,Tuesday,Tue,True,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/6/2020
20210707,7/7/2021,3,7,2015,Wednesday,Wed,True,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/7/2020
20210708,7/8/2021,4,8,2016,Thursday,Thu,True,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/8/2020
20210709,7/9/2021,5,9,2017,Friday,Fri,True,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/9/2020
20210710,7/10/2021,6,10,2018,Saturday,Sat,False,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/10/2020
20210711,7/11/2021,7,11,2019,Sunday,Sun,False,28,293,7/5/2021,20210705,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/11/2020
20210712,7/12/2021,1,12,2020,Monday,Mon,True,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/12/2020
20210713,7/13/2021,2,13,2021,Tuesday,Tue,True,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/13/2020
20210714,7/14/2021,3,14,2022,Wednesday,Wed,True,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/14/2020
20210715,7/15/2021,4,15,2023,Thursday,Thu,True,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/15/2020
20210716,7/16/2021,5,16,2024,Friday,Fri,True,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/16/2020
20210717,7/17/2021,6,17,2025,Saturday,Sat,False,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/17/2020
20210718,7/18/2021,7,18,2026,Sunday,Sun,False,29,294,7/12/2021,20210712,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/18/2020
20210719,7/19/2021,1,19,2027,Monday,Mon,True,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/19/2020
20210720,7/20/2021,2,20,2028,Tuesday,Tue,True,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/20/2020
20210721,7/21/2021,3,21,2029,Wednesday,Wed,True,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/21/2020
20210722,7/22/2021,4,22,2030,Thursday,Thu,True,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/22/2020
20210723,7/23/2021,5,23,2031,Friday,Fri,True,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/23/2020
20210724,7/24/2021,6,24,2032,Saturday,Sat,False,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/24/2020
20210725,7/25/2021,7,25,2033,Sunday,Sun,False,30,295,7/19/2021,20210719,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/25/2020
20210726,7/26/2021,1,26,2034,Monday,Mon,True,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/26/2020
20210727,7/27/2021,2,27,2035,Tuesday,Tue,True,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/27/2020
20210728,7/28/2021,3,28,2036,Wednesday,Wed,True,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/28/2020
20210729,7/29/2021,4,29,2037,Thursday,Thu,True,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/29/2020
20210730,7/30/2021,5,30,2038,Friday,Fri,True,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,False,7/30/2020
20210731,7/31/2021,6,31,2039,Saturday,Sat,False,31,296,7/26/2021,20210726,7,67,July,Jul,3,2021,202107,1,1,2022,True,7/31/2020
20210801,8/1/2021,7,1,2040,Sunday,Sun,False,31,296,7/26/2021,20210726,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/1/2020
20210802,8/2/2021,1,2,2041,Monday,Mon,True,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/2/2020
20210803,8/3/2021,2,3,2042,Tuesday,Tue,True,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/3/2020
20210804,8/4/2021,3,4,2043,Wednesday,Wed,True,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/4/2020
20210805,8/5/2021,4,5,2044,Thursday,Thu,True,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/5/2020
20210806,8/6/2021,5,6,2045,Friday,Fri,True,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/6/2020
20210807,8/7/2021,6,7,2046,Saturday,Sat,False,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/7/2020
20210808,8/8/2021,7,8,2047,Sunday,Sun,False,32,297,8/2/2021,20210802,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/8/2020
20210809,8/9/2021,1,9,2048,Monday,Mon,True,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/9/2020
20210810,8/10/2021,2,10,2049,Tuesday,Tue,True,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/10/2020
20210811,8/11/2021,3,11,2050,Wednesday,Wed,True,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/11/2020
20210812,8/12/2021,4,12,2051,Thursday,Thu,True,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/12/2020
20210813,8/13/2021,5,13,2052,Friday,Fri,True,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/13/2020
20210814,8/14/2021,6,14,2053,Saturday,Sat,False,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/14/2020
20210815,8/15/2021,7,15,2054,Sunday,Sun,False,33,298,8/9/2021,20210809,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/15/2020
20210816,8/16/2021,1,16,2055,Monday,Mon,True,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/16/2020
20210817,8/17/2021,2,17,2056,Tuesday,Tue,True,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/17/2020
20210818,8/18/2021,3,18,2057,Wednesday,Wed,True,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/18/2020
20210819,8/19/2021,4,19,2058,Thursday,Thu,True,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/19/2020
20210820,8/20/2021,5,20,2059,Friday,Fri,True,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/20/2020
20210821,8/21/2021,6,21,2060,Saturday,Sat,False,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/21/2020
20210822,8/22/2021,7,22,2061,Sunday,Sun,False,34,299,8/16/2021,20210816,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/22/2020
20210823,8/23/2021,1,23,2062,Monday,Mon,True,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/23/2020
20210824,8/24/2021,2,24,2063,Tuesday,Tue,True,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/24/2020
20210825,8/25/2021,3,25,2064,Wednesday,Wed,True,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/25/2020
20210826,8/26/2021,4,26,2065,Thursday,Thu,True,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/26/2020
20210827,8/27/2021,5,27,2066,Friday,Fri,True,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/27/2020
20210828,8/28/2021,6,28,2067,Saturday,Sat,False,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/28/2020
20210829,8/29/2021,7,29,2068,Sunday,Sun,False,35,300,8/23/2021,20210823,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/29/2020
20210830,8/30/2021,1,30,2069,Monday,Mon,True,36,301,8/30/2021,20210830,8,68,August,Aug,3,2021,202108,2,1,2022,False,8/30/2020
20210831,8/31/2021,2,31,2070,Tuesday,Tue,True,36,301,8/30/2021,20210830,8,68,August,Aug,3,2021,202108,2,1,2022,True,8/31/2020
20210901,9/1/2021,3,1,2071,Wednesday,Wed,True,36,301,8/30/2021,20210830,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/1/2020
20210902,9/2/2021,4,2,2072,Thursday,Thu,True,36,301,8/30/2021,20210830,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/2/2020
20210903,9/3/2021,5,3,2073,Friday,Fri,True,36,301,8/30/2021,20210830,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/3/2020
20210904,9/4/2021,6,4,2074,Saturday,Sat,False,36,301,8/30/2021,20210830,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/4/2020
20210905,9/5/2021,7,5,2075,Sunday,Sun,False,36,301,8/30/2021,20210830,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/5/2020
20210906,9/6/2021,1,6,2076,Monday,Mon,True,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/6/2020
20210907,9/7/2021,2,7,2077,Tuesday,Tue,True,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/7/2020
20210908,9/8/2021,3,8,2078,Wednesday,Wed,True,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/8/2020
20210909,9/9/2021,4,9,2079,Thursday,Thu,True,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/9/2020
20210910,9/10/2021,5,10,2080,Friday,Fri,True,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/10/2020
20210911,9/11/2021,6,11,2081,Saturday,Sat,False,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/11/2020
20210912,9/12/2021,7,12,2082,Sunday,Sun,False,37,302,9/6/2021,20210906,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/12/2020
20210913,9/13/2021,1,13,2083,Monday,Mon,True,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/13/2020
20210914,9/14/2021,2,14,2084,Tuesday,Tue,True,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/14/2020
20210915,9/15/2021,3,15,2085,Wednesday,Wed,True,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/15/2020
20210916,9/16/2021,4,16,2086,Thursday,Thu,True,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/16/2020
20210917,9/17/2021,5,17,2087,Friday,Fri,True,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/17/2020
20210918,9/18/2021,6,18,2088,Saturday,Sat,False,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/18/2020
20210919,9/19/2021,7,19,2089,Sunday,Sun,False,38,303,9/13/2021,20210913,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/19/2020
20210920,9/20/2021,1,20,2090,Monday,Mon,True,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/20/2020
20210921,9/21/2021,2,21,2091,Tuesday,Tue,True,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/21/2020
20210922,9/22/2021,3,22,2092,Wednesday,Wed,True,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/22/2020
20210923,9/23/2021,4,23,2093,Thursday,Thu,True,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/23/2020
20210924,9/24/2021,5,24,2094,Friday,Fri,True,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/24/2020
20210925,9/25/2021,6,25,2095,Saturday,Sat,False,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/25/2020
20210926,9/26/2021,7,26,2096,Sunday,Sun,False,39,304,9/20/2021,20210920,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/26/2020
20210927,9/27/2021,1,27,2097,Monday,Mon,True,40,305,9/27/2021,20210927,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/27/2020
20210928,9/28/2021,2,28,2098,Tuesday,Tue,True,40,305,9/27/2021,20210927,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/28/2020
20210929,9/29/2021,3,29,2099,Wednesday,Wed,True,40,305,9/27/2021,20210927,9,69,September,Sep,3,2021,202109,3,1,2022,False,9/29/2020
20210930,9/30/2021,4,30,2100,Thursday,Thu,True,40,305,9/27/2021,20210927,9,69,September,Sep,3,2021,202109,3,1,2022,True,9/30/2020
20211001,10/1/2021,5,1,2101,Friday,Fri,True,40,305,9/27/2021,20210927,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/1/2020
20211002,10/2/2021,6,2,2102,Saturday,Sat,False,40,305,9/27/2021,20210927,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/2/2020
20211003,10/3/2021,7,3,2103,Sunday,Sun,False,40,305,9/27/2021,20210927,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/3/2020
20211004,10/4/2021,1,4,2104,Monday,Mon,True,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/4/2020
20211005,10/5/2021,2,5,2105,Tuesday,Tue,True,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/5/2020
20211006,10/6/2021,3,6,2106,Wednesday,Wed,True,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/6/2020
20211007,10/7/2021,4,7,2107,Thursday,Thu,True,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/7/2020
20211008,10/8/2021,5,8,2108,Friday,Fri,True,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/8/2020
20211009,10/9/2021,6,9,2109,Saturday,Sat,False,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/9/2020
20211010,10/10/2021,7,10,2110,Sunday,Sun,False,41,306,10/4/2021,20211004,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/10/2020
20211011,10/11/2021,1,11,2111,Monday,Mon,True,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/11/2020
20211012,10/12/2021,2,12,2112,Tuesday,Tue,True,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/12/2020
20211013,10/13/2021,3,13,2113,Wednesday,Wed,True,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/13/2020
20211014,10/14/2021,4,14,2114,Thursday,Thu,True,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/14/2020
20211015,10/15/2021,5,15,2115,Friday,Fri,True,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/15/2020
20211016,10/16/2021,6,16,2116,Saturday,Sat,False,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/16/2020
20211017,10/17/2021,7,17,2117,Sunday,Sun,False,42,307,10/11/2021,20211011,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/17/2020
20211018,10/18/2021,1,18,2118,Monday,Mon,True,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/18/2020
20211019,10/19/2021,2,19,2119,Tuesday,Tue,True,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/19/2020
20211020,10/20/2021,3,20,2120,Wednesday,Wed,True,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/20/2020
20211021,10/21/2021,4,21,2121,Thursday,Thu,True,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/21/2020
20211022,10/22/2021,5,22,2122,Friday,Fri,True,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/22/2020
20211023,10/23/2021,6,23,2123,Saturday,Sat,False,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/23/2020
20211024,10/24/2021,7,24,2124,Sunday,Sun,False,43,308,10/18/2021,20211018,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/24/2020
20211025,10/25/2021,1,25,2125,Monday,Mon,True,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/25/2020
20211026,10/26/2021,2,26,2126,Tuesday,Tue,True,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/26/2020
20211027,10/27/2021,3,27,2127,Wednesday,Wed,True,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/27/2020
20211028,10/28/2021,4,28,2128,Thursday,Thu,True,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/28/2020
20211029,10/29/2021,5,29,2129,Friday,Fri,True,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/29/2020
20211030,10/30/2021,6,30,2130,Saturday,Sat,False,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,False,10/30/2020
20211031,10/31/2021,7,31,2131,Sunday,Sun,False,44,309,10/25/2021,20211025,10,70,October,Oct,4,2021,202110,4,2,2022,True,10/31/2020
20211101,11/1/2021,1,1,2132,Monday,Mon,True,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/1/2020
20211102,11/2/2021,2,2,2133,Tuesday,Tue,True,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/2/2020
20211103,11/3/2021,3,3,2134,Wednesday,Wed,True,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/3/2020
20211104,11/4/2021,4,4,2135,Thursday,Thu,True,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/4/2020
20211105,11/5/2021,5,5,2136,Friday,Fri,True,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/5/2020
20211106,11/6/2021,6,6,2137,Saturday,Sat,False,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/6/2020
20211107,11/7/2021,7,7,2138,Sunday,Sun,False,45,310,11/1/2021,20211101,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/7/2020
20211108,11/8/2021,1,8,2139,Monday,Mon,True,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/8/2020
20211109,11/9/2021,2,9,2140,Tuesday,Tue,True,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/9/2020
20211110,11/10/2021,3,10,2141,Wednesday,Wed,True,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/10/2020
20211111,11/11/2021,4,11,2142,Thursday,Thu,True,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/11/2020
20211112,11/12/2021,5,12,2143,Friday,Fri,True,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/12/2020
20211113,11/13/2021,6,13,2144,Saturday,Sat,False,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/13/2020
20211114,11/14/2021,7,14,2145,Sunday,Sun,False,46,311,11/8/2021,20211108,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/14/2020
20211115,11/15/2021,1,15,2146,Monday,Mon,True,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/15/2020
20211116,11/16/2021,2,16,2147,Tuesday,Tue,True,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/16/2020
20211117,11/17/2021,3,17,2148,Wednesday,Wed,True,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/17/2020
20211118,11/18/2021,4,18,2149,Thursday,Thu,True,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/18/2020
20211119,11/19/2021,5,19,2150,Friday,Fri,True,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/19/2020
20211120,11/20/2021,6,20,2151,Saturday,Sat,False,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/20/2020
20211121,11/21/2021,7,21,2152,Sunday,Sun,False,47,312,11/15/2021,20211115,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/21/2020
20211122,11/22/2021,1,22,2153,Monday,Mon,True,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/22/2020
20211123,11/23/2021,2,23,2154,Tuesday,Tue,True,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/23/2020
20211124,11/24/2021,3,24,2155,Wednesday,Wed,True,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/24/2020
20211125,11/25/2021,4,25,2156,Thursday,Thu,True,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/25/2020
20211126,11/26/2021,5,26,2157,Friday,Fri,True,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/26/2020
20211127,11/27/2021,6,27,2158,Saturday,Sat,False,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/27/2020
20211128,11/28/2021,7,28,2159,Sunday,Sun,False,48,313,11/22/2021,20211122,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/28/2020
20211129,11/29/2021,1,29,2160,Monday,Mon,True,49,314,11/29/2021,20211129,11,71,November,Nov,4,2021,202111,5,2,2022,False,11/29/2020
20211130,11/30/2021,2,30,2161,Tuesday,Tue,True,49,314,11/29/2021,20211129,11,71,November,Nov,4,2021,202111,5,2,2022,True,11/30/2020
20211201,12/1/2021,3,1,2162,Wednesday,Wed,True,49,314,11/29/2021,20211129,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/1/2020
20211202,12/2/2021,4,2,2163,Thursday,Thu,True,49,314,11/29/2021,20211129,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/2/2020
20211203,12/3/2021,5,3,2164,Friday,Fri,True,49,314,11/29/2021,20211129,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/3/2020
20211204,12/4/2021,6,4,2165,Saturday,Sat,False,49,314,11/29/2021,20211129,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/4/2020
20211205,12/5/2021,7,5,2166,Sunday,Sun,False,49,314,11/29/2021,20211129,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/5/2020
20211206,12/6/2021,1,6,2167,Monday,Mon,True,50,315,12/6/2021,20211206,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/6/2020
20211207,12/7/2021,2,7,2168,Tuesday,Tue,True,50,315,12/6/2021,20211206,12,72,December,Dec,4,2021,202112,6,2,2022,False,12/7/2020
